@RELATION 'my_relation: -C 17'

@ATTRIBUTE 11 {0,1}
@ATTRIBUTE 10 {0,1}
@ATTRIBUTE 13 {0,1}
@ATTRIBUTE 12 {0,1}
@ATTRIBUTE 15 {0,1}
@ATTRIBUTE 14 {0,1}
@ATTRIBUTE 17 {0,1}
@ATTRIBUTE 16 {0,1}
@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 5 {0,1}
@ATTRIBUTE 4 {0,1}
@ATTRIBUTE 7 {0,1}
@ATTRIBUTE 6 {0,1}
@ATTRIBUTE 9 {0,1}
@ATTRIBUTE 8 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric

@DATA
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,94.14639340802763,78.52209878797484,87.94246307713746,113.10338522796982,96.8666489621414,85.15734536368394,87.16476627277362,90.36356919967187,86.87439395034322
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,102.20573917619957,113.20801974267982,74.47981275103052,104.97118516804902,86.37730875509581,105.06588185969224,63.356229842298674,117.1154937141495,119.99770828817164
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,86.53140127543054,95.57572865483952,92.33084268968419,99.1183950247942,110.63093405627653,84.55387760940566,86.34596045880642,122.46613740751482,104.72757959799243
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,101.58772081784183,102.79445751946587,97.87356327892746,90.12318452717933,103.97351466698268,114.86737848749434,85.18536339722873,97.08093565454524,89.51205897842252
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,78.66327310152062,82.30982589758936,105.95248101743505,115.00293203222468,76.94424995023718,101.02666584694768,107.54894329172762,89.87327355251338,98.65359031945492
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,87.45102467891289,92.92699074585674,91.98775110347655,102.79094651889474,104.7852735686671,93.17893781452294,92.78602020034238,87.77888051557845,77.63459186873806
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,103.23897236022466,108.32432806970375,98.59022237926584,94.73939538724684,86.47323879020364,100.10267965587461,84.52780884907168,93.84192782286735,100.4297177515708
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,104.27972261231824,122.6771191924402,101.24702693174196,78.78661674463183,112.50031548653853,109.94196887423288,91.87172714769329,86.60577423412617,101.71663551913879
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.46086634109156,100.69589525380472,97.87389325137272,102.72820990763017,117.2805537792588,107.6895078283076,111.77053212890945,103.7786326082139,95.19352141507719
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,98.29056935813678,115.47917852995097,116.92353687294822,106.12044737977739,107.41219396043354,90.02351549502912,97.59811837877253,104.30308338269309,120.90891428799658
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,38.88024650111676,10.065078433619943,1.1501098011411042,-6.889116875299187,16.38845181296592,34.081782082979615,11.671515752784877,7.0807173250475195,6.698739058996885
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.44028829579057,123.87475821583351,114.31738995365714,97.7994016477092,115.11938728349678,105.01769439170519,85.3802371353809,111.24950155181101,96.3996786156866
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,90.68851002413045,110.50585882989536,106.76948197405461,77.16848582630482,88.59918525488155,89.57786162572908,94.6374654761873,86.76431187328049,118.96717797497237
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,92.17146048167966,79.99471434745098,104.17686611230037,97.17293984404341,68.90511049134696,103.24557533887452,112.33853981566688,71.04051402621906,108.18311582705455
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,90.55261977036216,120.41794760376055,89.34916590148373,107.1071149600065,114.19877022318245,90.50466933929822,106.102680894433,101.80574490453999,84.03283192234917
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,106.13893158965935,86.75240671077773,83.59101211631959,77.77976297736183,111.00169190665642,87.33956041990255,105.33127583216704,100.4237364065647,119.21624739070572
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,9.341253396909554,37.78047901635017,12.074635310405991,27.35639917265734,16.884558280470376,30.575820017953216,12.368640160610406,11.970987522651262,4.654120190001926
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,106.62318964847356,87.27399512532,111.35374006721666,92.49683344805808,84.33553264391728,94.24990304403825,106.98834297041051,80.78822570282075,76.86531422369978
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,115.18574369493561,89.94811381349088,111.76244918577898,80.43013497148948,76.04262650024128,89.94779069406816,100.97618994149222,94.12680627150363,109.27197737808665
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,110.48050839415822,105.03534078584923,109.90956301852414,104.30394820543725,97.79836969553139,107.90232906171506,114.676414491875,98.00226399050746,105.89154196443026
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,111.45374426536598,115.29152486824947,114.06312792827833,110.71161298410466,106.50232969473035,98.62557286122505,98.26808937059954,105.22895324551416,125.77164343033218
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,102.27313026476563,93.13559459769758,85.4945320272116,120.0831837718869,99.67771727070672,79.35120206408573,111.44034859626174,102.14740318766277,81.41734263039561
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,123.90326565333558,95.77513577514368,84.24004832716703,124.9378468636445,89.89427138662116,74.73963088779283,106.05396973738748,86.79872215271291,88.86024921289902
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,78.46246913442336,107.67402977192417,102.80960908196582,107.4447314845062,101.81971233374168,91.75966468850855,96.51589133542208,103.32856050885192,88.9443466487442
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,87.97043530249283,108.55829609061416,104.25044390508566,83.02704774485754,98.87912376058857,110.1295276325021,105.12371188312936,108.61518171667917,112.06623326042094
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,16.138301278271097,20.86315430394947,9.137076440280254,22.70395125010161,27.35238344887524,-7.4884326331077595,19.669837958792865,15.368587243750452,-9.508884432794556
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,111.15895604035147,103.88797470800766,91.87714893345574,112.73339476612267,92.03509615683096,108.71883237045827,104.26316912942228,107.30597311817647,101.60314062140614
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,101.86887144415472,117.29328674277689,102.01823176433916,91.52070765869568,100.48406869214139,104.13251623832245,99.22123741966537,102.64108101440455,79.1565642770731
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,88.3437826023592,78.70191406974473,97.67006430055648,93.9476845743466,89.85295568606249,109.52727194350744,102.6353964777136,120.16034430605481,87.51446662481356
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,93.70686640308969,103.97263734842872,124.1570324275018,105.05052579968212,90.36461976736763,94.04454255659424,114.8616308952883,96.65955152934494,113.05038998952664
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,118.71198648038697,89.48845245984947,92.48147922967979,89.24113968884653,92.59873597762892,93.72024978638068,116.56297070241995,97.95158766963429,94.84433976638704
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,108.68526891221023,117.67918633229547,84.65732091315166,96.62613911055881,93.62716837549401,107.93146359355413,100.00174912217798,120.39673114673394,102.23284871243193
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,87.91494735363331,91.53442741671752,89.99964698855803,88.37464173767371,103.24453577447755,120.10737926405959,114.14837827925132,104.16023101649157,78.88496531656821
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,90.01542319481034,87.88122204635182,93.44117289330352,83.20400672535104,98.67825396300954,99.48166830690663,116.57306488053416,87.60067754729575,100.97413269824783
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,105.95530003803728,106.55653283067858,98.3550598114029,83.93561117478126,80.2892538387014,93.29116027585076,82.32672907017614,107.07907894580114,97.8938367594891
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,92.88656890465451,76.05402821765736,120.13037382859459,83.8761001519057,76.80969979345822,112.77574549513419,99.62274225020695,104.59206178324405,100.17759004021994
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,101.81125420854687,93.66452797678389,95.85328400261338,110.21379989527082,101.53542276999556,112.57188035629031,90.452278039537,82.93050738273345,95.39582422789421
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,107.70367130844213,92.48053530929562,103.5796409286962,94.60454243978207,93.82545029309468,99.04914265003161,106.3870900341974,115.07788851878229,107.9034152570523
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,85.12761501217047,102.64208735050032,93.81123092009314,91.77900785347745,112.00723003796874,119.18188963021387,95.92238287593389,90.76823662524518,112.91069753214319
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,95.97747149555805,128.26245681614643,86.04111623191649,98.85379409428734,100.4993541355918,115.45693344566158,88.45284906994726,99.44148949977398,86.60983673837748
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-4.674671794804626,-11.810628464701278,40.30028721851029,9.922079836670617,24.268581030265356,9.119144959524052,14.217791278271022,2.605791711516784,8.556543727499779
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,98.56286079072525,62.84806572295999,65.86605251388099,96.72836079548068,83.92662675833442,106.98683449560389,118.69441797161178,86.56891046923147,80.94709487723289
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,96.70380155900106,95.48990956418154,125.21339272656414,95.20647388723083,114.58350150042611,79.09581739919876,92.27670266150677,106.49610505344482,100.84382011725752
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,105.2884068604983,106.61586584402451,109.30463453206332,89.12726418387982,78.97573284433801,103.73265680500789,105.78403805555466,94.96712234686726,91.61532011020603
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,92.06431025166523,111.63434710776743,89.71662222557046,117.62315983030055,113.92389516617479,90.38728339316967,85.93006367234872,86.73125277043617,77.39041489967443
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,96.27238016864237,112.6378632670549,85.16439602629825,80.4520417476092,102.19348700409294,98.6778807638145,95.94833992522675,115.58694638105007,104.36023737877113
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,132.61213726481478,109.72790731759841,113.14515553008407,97.58460814873375,136.1841430141446,99.08930221031619,111.64213553936877,104.72818980630622,81.9470969530808
0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,86.00382122097412,88.58749598469109,100.32304021940368,99.32547943150796,94.57080410794367,123.95643667763028,110.01790133620278,91.42313241212904,97.78485729672718
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,98.36922544910307,90.29180500258342,90.68164461744611,104.36716643084688,100.4928194364942,78.52257558586622,96.63016639276563,96.94424835814029,101.73022903164993
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,117.21191261982776,96.4566727430637,90.8861331876021,82.60029775227827,82.8299466304052,88.58017124290527,115.99176375338864,97.08659382431755,102.03704647009047
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,115.22268814466784,108.40165658261364,113.37819736895827,92.09929179195075,97.69301007889433,92.63512135795625,88.02576643136612,99.9755163001938,106.47922436735716
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,99.44453249892757,79.23336140835326,83.2015536593669,109.5662752180526,82.84420020886986,116.09929987278437,99.796271967537,107.69383948024453,94.72602638567461
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,118.63455813337947,106.21986225426916,106.34764131450514,91.93863919201922,117.0429172851861,94.57319868217985,94.83650159742946,95.2300405066725,128.4694899006837
