@RELATION 'my_relation: -C 142'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_2 {0,1}
@ATTRIBUTE 1_3 {0,1}
@ATTRIBUTE 1_3_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 1_5_6 {0,1}
@ATTRIBUTE 1_5_6_132 {0,1}
@ATTRIBUTE 1_5_6_7 {0,1}
@ATTRIBUTE 1_5_6_7_20 {0,1}
@ATTRIBUTE 1_5_6_7_20_21 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_126 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_127 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_127_128 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_127_129 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_127_129_130 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_125_127_129_131 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_23 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_25 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_25_26 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_32 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_33 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_35 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36_37 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36_38 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36_39 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36_39_40 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_36_39_41 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_30_31_34_42 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_29_43 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_44 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_46 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_49 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_52 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_52_53 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_52_53_54 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_55 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_57 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_59 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_60 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_60_61 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_63 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_63_64 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_63_65 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_66 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_66_67 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_66_68 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_66_69 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_70 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_70_71 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_58_62_70_72 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_51_56_73 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_28_45_47_48_50_74 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_75 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_80 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_80_81 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_82 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_82_83 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_84 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_84_85 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_84_85_86 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_79_84_87 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_89 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_89_90 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_89_91 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_92 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_92_93 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_92_94 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_78_88_95 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_120 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_120_121 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_120_121_122 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_120_123 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_120_124 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_119 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_100 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_104 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_104_105 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_104_106 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_104_106_107 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_104_106_108 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_109 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_109_110 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_109_110_111 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_103_109_110_112 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_113 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_102_114 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_115 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_116 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_116_117 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_101_116_117_118 {0,1}
@ATTRIBUTE 1_5_6_7_20_21_22_24_27_76_77_96_97_98_99 {0,1}
@ATTRIBUTE 1_5_6_7_8 {0,1}
@ATTRIBUTE 1_5_6_7_8_10 {0,1}
@ATTRIBUTE 1_5_6_7_8_10_11 {0,1}
@ATTRIBUTE 1_5_6_7_8_10_12 {0,1}
@ATTRIBUTE 1_5_6_7_8_13 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_14 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_14_15 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_14_15_16 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_14_17 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_14_17_18 {0,1}
@ATTRIBUTE 1_5_6_7_8_13_19 {0,1}
@ATTRIBUTE 1_5_6_7_8_9 {0,1}
@ATTRIBUTE 133 {0,1}
@ATTRIBUTE 133_134 {0,1}
@ATTRIBUTE 133_134_135 {0,1}
@ATTRIBUTE 133_134_136 {0,1}
@ATTRIBUTE 133_134_136_137 {0,1}
@ATTRIBUTE 133_134_136_137_138 {0,1}
@ATTRIBUTE 133_139 {0,1}
@ATTRIBUTE 133_139_140 {0,1}
@ATTRIBUTE 133_141 {0,1}
@ATTRIBUTE 142 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric

@DATA
1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.508199245996902,84.46619666752798
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93.94860021860893,127.38789569743966
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.49906714575973,47.52399164310919
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.27538671544005,65.64537580201828
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2454856416475,87.00920645519102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,39.31197964735484,109.85757673503565
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.493017249433983,7.342268316929342
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.51379040562814,80.34624247069343
1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.32299456178447,53.840461299056145
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1223076844268,126.79512506390876
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.64200169389031,75.9780434816058
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.51829865247018,91.29100001281613
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.3437144442432,66.00393983481085
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.477654432505034,38.2221316497979
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.449358338090338,23.351353420542715
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.985443200763765,6.527294712433537
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7996341276417,32.33531261090509
1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.69026993758976,51.58951142740598
1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.22356163204611,54.28470454201765
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.75492883645192,56.087211719029874
