@RELATION 'my_relation: -C 9'

@ATTRIBUTE 1 {0,1}
@ATTRIBUTE 1_4 {0,1}
@ATTRIBUTE 1_5 {0,1}
@ATTRIBUTE 2 {0,1}
@ATTRIBUTE 2_6 {0,1}
@ATTRIBUTE 2_7 {0,1}
@ATTRIBUTE 3 {0,1}
@ATTRIBUTE 3_8 {0,1}
@ATTRIBUTE 3_9 {0,1}
@ATTRIBUTE att1 numeric
@ATTRIBUTE att2 numeric
@ATTRIBUTE att3 numeric
@ATTRIBUTE att4 numeric
@ATTRIBUTE att5 numeric
@ATTRIBUTE att6 numeric
@ATTRIBUTE att7 numeric
@ATTRIBUTE att8 numeric
@ATTRIBUTE att9 numeric
@ATTRIBUTE att10 numeric

@DATA
0,0,0,0,0,0,1,1,0,10.4544721934411,7.627232069498833,10.111094514275745,8.06336823163779,9.136039271230725,10.257297166420765,10.282509640344738,6.495784323225984,9.772214135133497,8.88185387336485
0,0,0,0,0,0,1,0,1,13.34691570592891,12.24641469703267,10.493904194351908,11.694230999509747,9.925634140431166,10.019851281737758,9.792605471841565,11.499146618777065,11.640888861053167,9.627345028278977
1,1,0,0,0,0,0,0,0,1.6886287182477733,3.011091356021896,0.3808978966637555,0.6955189104082,2.1500039313136408,3.03228063378371,1.749117887723493,0.8114489602942729,-0.7430385284750849,2.5153360052014326
1,0,1,0,0,0,0,0,0,3.225588228429585,3.615878149372206,4.481474371810712,3.570221084523543,2.0387384074676813,4.993098441723534,3.477879248802372,3.7454447795275945,5.34211665844679,3.649604157808349
1,0,1,0,0,0,0,0,0,2.6878316940608284,3.8258528821519904,5.8998562214210555,5.178326065834019,2.1814689457289917,1.99518198229574,5.332049334464905,2.9874469521107807,3.0291196165151923,2.820450666502019
0,0,0,1,0,1,0,0,0,6.864566887625688,7.465515048089406,6.345181857016181,6.993096493375976,4.89826975295708,7.7963079870949406,6.850121165236798,7.035504029642502,6.618953269065426,8.01729362764543
1,0,1,0,0,0,0,0,0,3.8642324668980246,3.5315309727549247,1.6775368168777192,3.327280384526939,3.9057519113112042,3.8382930353763203,3.0477886328034485,4.551087446766486,4.658105827257659,3.022152392792365
1,0,1,0,0,0,0,0,0,2.672398406385269,0.904084299955032,3.3896401926279776,4.495821224448852,6.563242048495519,4.9599965673805135,2.4361261346139975,5.216000950618248,5.111745963112064,2.657298769487423
0,0,0,1,0,1,0,0,0,8.469397623742806,6.802375172568122,8.838323481944691,8.675884375455267,6.1694698315756895,5.722765319264014,4.9165784661827665,8.918298670845887,7.660097642222341,7.428649672020447
0,0,0,0,0,0,1,0,1,9.946845461186383,10.812252657023045,9.459166330810692,12.241790730586548,9.852358351565064,11.737662068236864,10.501779678167479,11.721220616617986,9.27812134128381,10.363382994358652
1,0,1,0,0,0,0,0,0,3.497463995680977,3.9227224939219547,4.072600021959435,3.283452121104279,2.1639502392179435,2.69446078983903,1.6358316261071315,4.260698486798296,4.0212343933590775,4.513368546008443
0,0,0,0,0,0,1,0,1,10.071903002223593,12.341268810067659,12.065279482232505,10.302259956660944,9.532957435777217,10.632427392724699,12.092839015930425,10.60445823663458,10.143513588895281,12.182618406314287
0,0,0,0,0,0,1,1,0,8.15254684102765,9.65664597353214,9.670220611254432,9.015119818649486,9.009310241116102,8.955000133420398,10.09255006281621,8.997822777909983,7.04458073657957,7.263669154939236
1,0,1,0,0,0,0,0,0,3.2807801922853153,2.0415225156442247,4.758830825220271,4.936986057162166,4.86858770578066,5.35442680792572,1.89528147378929,2.399237960212338,4.726319440618199,2.527120356349059
0,0,0,0,0,0,1,0,1,8.730147878581857,11.2404894140123,10.887759204912948,10.049506767435902,11.53109287352741,12.131405224924455,9.534566993491161,11.013146122667672,8.943616978064306,9.654609265885698
0,0,0,0,0,0,1,0,1,9.915134825172307,11.055116509271059,9.86460612916087,11.518497555998358,11.918084532745569,10.080911513744615,11.604706534087683,10.636510175388107,10.422128343526813,11.481652242686263
1,1,0,0,0,0,0,0,0,1.9980566133452429,2.3881868966665087,2.054931225803841,1.4629320278560365,1.5297628015041638,2.445400367783631,3.1616713058528676,2.6465614043310453,1.3055950770896074,1.0817261534531064
0,0,0,0,0,0,1,0,1,10.558906283731396,9.611642483946579,9.417015783152515,10.106716601536624,10.594551110161271,9.838401560433848,10.405198548212374,9.804841088968113,11.604245949980971,11.317956092489345
